-0.0063
0.00049
0.00166
0.00774
0.02575
-0.00934
0.00119
-0.00209
-0.00817
0.00774
-0.00419
0.00306
-0.00653
0.00703
0.01008
-0.00302
0.00774
-0.01518
-0.01168
-0.00302
0.00329
0.00657
-0.00513
0.00563
-0.00232
-0.00396
2.00E-05
-0.00419
-0.00279
-0.00536
0.00049
0.0054
0.00376
0.0082
0.00937
-0.00606
-0.00419
0.00376
-0.00115
-0.00209
0.00703
0.01452
0.00166
0.0075
0.00937
0.00119
0.00142
-0.0084
-0.00676
-0.01285
-0.00232
0.00563
-0.00302
-0.00255
-0.01121
0.00376
-0.00466
-0.00793
0.00353
-0.0201
-0.0091
0.00493
0.00353
0.00259
0.00282
0.00399
-0.01097
-0.00092
-0.00185
-0.01612
-0.01635
-0.00489
0.01873
0.00329
0.00937
0.01241
-0.01472
-0.00396
-0.00489
-0.00559
-0.01542
-0.0091
0.00633
-0.01027
0.0068
0.01546
0.00774
-0.00466
0.00376
0.00306
-0.01542
0.01452
0.00587
-0.00139
-0.00162
0.00587
0.00937
-0.01261
0.01756
-0.00957
-0.01027
0.00774
-0.00466
0.00236
-0.01682
0.00844
-0.01191
-0.00559
0.01709
-0.00723
0.01873
0.00236
0.01522
-0.00092
-0.01355
0.0054
-0.02898
0.00961
-0.00302
-0.00349
0.00376
-0.01074
0.0185
-0.01097
0.01475
-0.00957
-0.01846
0.00657
-0.01869
0.00703
-0.01051
0.01452
0.00049
0.00072
0.02154
-0.01401
0.0054
-0.02454
-0.00443
-0.00653
-0.01027
0.00353
-0.01869
0.02364
0.00914
0.01733
0.00095
-0.00513
0.00657
-0.0208
0.01569
-0.02033
-0.01331
0.00423
-0.00864
0.00563
-0.01051
0.01686
-0.0084
0.0061
0.01405
-0.01472
0.00937
-0.00536
0.01288
-0.00676
-0.01168
2.00E-05
-0.01331
0.00376
-0.00536
0.00703
-0.00536
0.01382
0.0185
-0.00466
0.00961
-0.02103
-0.00349
0.00423
2.00E-05
-0.00162
-0.01285
0.00914
-0.00372
0.01943
0.00353
-0.02594
-0.007
0.00119
0.01101
-0.01425
-0.0091
-0.01518
-0.00489
0.01826
0.0082
0.01569
-0.01144
0.00072
0.00937
0.0082
0.01288
-0.01682
-0.00583
-0.00092
0.00914
0.01008
